期号,num1,num2,num3,和值,跨度,类型
2017275,9,6,5,20,4,组六
2017276,0,9,3,12,9,组六
2017277,0,7,6,13,7,组六
2017278,0,5,7,12,7,组六
2017279,2,6,2,10,4,组三
2017280,7,9,7,23,2,组三
2017281,8,0,8,16,8,组三
2017282,3,0,2,5,3,组六
2017283,1,5,4,10,4,组六
2017284,6,1,8,15,7,组六
2017285,9,7,7,23,2,组三
2017286,4,8,1,13,7,组六
2017287,0,9,4,13,9,组六
2017288,7,5,6,18,2,组六
2017289,7,4,4,15,3,组三
2017290,4,2,3,9,2,组六
2017291,6,9,4,19,5,组六
2017292,9,4,6,19,5,组六
2017293,7,8,7,22,1,组三
2017294,4,1,8,13,7,组六
2017295,5,5,4,14,1,组三
2017296,3,1,8,12,7,组六
2017297,8,1,0,9,8,组六
2017298,0,9,9,18,9,组三
2017299,6,8,5,19,3,组六
2017300,7,5,4,16,3,组六
2017301,6,1,6,13,5,组三
2017302,9,0,2,11,9,组六
2017303,4,5,8,17,4,组六
2017304,4,4,4,12,0,豹子
2017305,0,0,5,5,5,组三
2017306,1,2,5,8,4,组六
2017307,6,2,3,11,4,组六
2017308,8,9,1,18,8,组六
2017309,2,6,2,10,4,组三
2017310,7,6,1,14,6,组六
2017311,9,0,0,9,9,组三
2017312,5,9,8,22,4,组六
2017313,3,0,6,9,6,组六
2017314,5,8,0,13,8,组六
2017315,2,4,3,9,2,组六
2017316,2,0,2,4,2,组三
2017317,1,0,3,4,3,组六
2017318,8,8,3,19,5,组三
2017319,9,3,9,21,6,组三
2017320,0,3,6,9,6,组六
2017321,4,3,5,12,2,组六
2017322,1,7,3,11,6,组六
2017323,5,7,2,14,5,组六
2017324,8,2,8,18,6,组三
2017325,5,0,9,14,9,组六
2017326,7,2,3,12,5,组六
2017327,1,4,5,10,4,组六
2017328,6,2,1,9,5,组六
2017329,5,3,5,13,2,组三
2017330,3,8,5,16,5,组六
2017331,0,9,8,17,9,组六
2017332,3,2,1,6,2,组六
2017333,4,2,7,13,5,组六
2017334,1,8,1,10,7,组三
2017335,6,6,1,13,5,组三
2017336,3,4,0,7,4,组六
2017337,9,1,0,10,9,组六
2017338,2,7,9,18,7,组六
2017339,1,3,1,5,2,组三
2017340,1,1,2,4,1,组三
2017341,7,2,2,11,5,组三
2017342,3,8,6,17,5,组六
2017343,7,5,2,14,5,组六
2017344,3,6,5,14,3,组六
2017345,3,4,4,11,1,组三
2017346,1,0,3,4,3,组六
2017347,0,3,7,10,7,组六
2017348,0,8,7,15,8,组六
2017349,1,5,6,12,5,组六
2017350,1,2,8,11,7,组六
2017351,2,6,0,8,6,组六
2017352,9,9,4,22,5,组三
2017353,3,0,4,7,4,组六
2017354,1,8,7,16,7,组六
2017355,3,8,4,15,5,组六
2017356,9,5,2,16,7,组六
2017357,8,0,9,17,9,组六
2017358,9,5,1,15,8,组六
2018001,1,7,7,15,6,组三
2018002,6,4,4,14,2,组三
2018003,1,4,5,10,4,组六
2018004,4,1,6,11,5,组六
2018005,3,9,1,13,8,组六
2018006,8,6,9,23,3,组六
2018007,0,8,0,8,8,组三
2018008,4,4,7,15,3,组三
2018009,4,9,6,19,5,组六
2018010,1,6,7,14,6,组六
2018011,9,7,2,18,7,组六
2018012,4,3,7,14,4,组六
2018013,6,0,6,12,6,组三
2018014,1,6,1,8,5,组三
2018015,7,3,9,19,6,组六
2018016,3,7,4,14,4,组六
2018017,9,9,0,18,9,组三
2018018,1,7,4,12,6,组六
2018019,7,6,0,13,7,组六
2018020,9,2,1,12,8,组六
2018021,7,2,6,15,5,组六
2018022,6,5,6,17,1,组三
2018023,9,3,6,18,6,组六
2018024,5,0,6,11,6,组六
2018025,5,4,3,12,2,组六
2018026,4,7,6,17,3,组六
2018027,4,8,9,21,5,组六
2018028,3,1,3,7,2,组三
2018029,7,9,0,16,9,组六
2018030,7,5,3,15,4,组六
2018031,5,2,5,12,3,组三
2018032,8,6,0,14,8,组六
2018033,8,7,0,15,8,组六
2018034,2,6,3,11,4,组六
2018035,7,5,2,14,5,组六
2018036,6,9,3,18,6,组六
2018037,7,6,8,21,2,组六
2018038,9,4,7,20,5,组六
2018039,1,2,5,8,4,组六
2018040,4,7,8,19,4,组六
2018041,4,1,1,6,3,组三
2018042,5,3,7,15,4,组六
2018043,0,7,9,16,9,组六
2018044,2,3,7,12,5,组六
2018045,0,0,9,9,9,组三
2018046,5,5,1,11,4,组三
2018047,0,8,8,16,8,组三
2018048,4,4,4,12,0,豹子
2018049,8,1,8,17,7,组三
2018050,7,8,0,15,8,组六
2018051,4,2,4,10,2,组三
2018052,9,5,8,22,4,组六
2018053,8,2,7,17,6,组六
2018054,6,6,3,15,3,组三
2018055,0,4,3,7,4,组六
2018056,4,4,6,14,2,组三
2018057,2,5,2,9,3,组三
2018058,4,9,7,20,5,组六
2018059,7,5,5,17,2,组三
2018060,7,7,4,18,3,组三
2018061,1,3,4,8,3,组六
2018062,8,3,6,17,5,组六
2018063,8,2,0,10,8,组六
2018064,2,3,4,9,2,组六
2018065,2,3,8,13,6,组六
2018066,2,2,6,10,4,组三
2018067,1,7,1,9,6,组三
2018068,9,1,1,11,8,组三
2018069,1,4,1,6,3,组三
2018070,8,9,0,17,9,组六
2018071,5,0,3,8,5,组六
2018072,4,1,2,7,3,组六
2018073,7,4,8,19,4,组六
2018074,9,4,1,14,8,组六
2018075,3,4,2,9,2,组六
2018076,3,2,8,13,6,组六
2018077,1,3,7,11,6,组六
2018078,2,9,4,15,7,组六
2018079,7,3,8,18,5,组六
2018080,7,4,9,20,5,组六
2018081,9,4,8,21,5,组六
2018082,5,7,4,16,3,组六
2018083,7,5,2,14,5,组六
2018084,5,5,4,14,1,组三
2018085,3,3,4,10,1,组三
2018086,3,9,1,13,8,组六
2018087,8,2,7,17,6,组六
2018088,2,1,2,5,1,组三
2018089,7,7,3,17,4,组三
2018090,9,4,2,15,7,组六
2018091,0,7,1,8,7,组六
2018092,1,5,3,9,4,组六
2018093,5,5,3,13,2,组三
2018094,7,3,4,14,4,组六
2018095,8,9,4,21,5,组六
2018096,4,7,5,16,3,组六
2018097,3,0,4,7,4,组六
2018098,3,9,4,16,6,组六
2018099,3,3,2,8,1,组三
2018100,8,3,0,11,8,组六
2018101,7,9,8,24,2,组六
2018102,9,3,8,20,6,组六
2018103,7,9,6,22,3,组六
2018104,7,6,7,20,1,组三
2018105,8,4,5,17,4,组六
2018106,9,6,0,15,9,组六
2018107,9,4,7,20,5,组六
2018108,0,1,0,1,1,组三
2018109,3,3,1,7,2,组三
2018110,7,4,6,17,3,组六
2018111,8,1,7,16,7,组六
2018112,2,5,6,13,4,组六
2018113,7,9,8,24,2,组六
2018114,8,8,7,23,1,组三
2018115,1,8,0,9,8,组六
2018116,8,2,0,10,8,组六
2018117,8,3,6,17,5,组六
2018118,7,8,6,21,2,组六
2018119,5,0,5,10,5,组三
2018120,4,4,2,10,2,组三
2018121,5,1,4,10,4,组六
2018122,1,3,7,11,6,组六
2018123,8,3,0,11,8,组六
2018124,1,4,1,6,3,组三
2018125,3,2,8,13,6,组六
2018126,4,7,8,19,4,组六
2018127,2,9,7,18,7,组六
2018128,2,2,9,13,7,组三
2018129,9,8,2,19,7,组六
2018130,9,8,9,26,1,组三
2018131,5,4,8,17,4,组六
2018132,4,7,0,11,7,组六
2018133,4,1,4,9,3,组三
2018134,2,9,9,20,7,组三
2018135,0,8,6,14,8,组六
2018136,0,6,4,10,6,组六
2018137,1,7,7,15,6,组三
2018138,1,5,3,9,4,组六
2018139,8,2,8,18,6,组三
2018140,6,8,0,14,8,组六
2018141,2,7,9,18,7,组六
2018142,9,4,9,22,5,组三
2018143,3,2,2,7,1,组三
2018144,0,1,9,10,9,组六
2018145,5,2,3,10,3,组六
2018146,6,2,3,11,4,组六
2018147,0,3,8,11,8,组六
2018148,8,1,9,18,8,组六
2018149,8,7,1,16,7,组六
2018150,6,7,5,18,2,组六
2018151,6,9,4,19,5,组六
2018152,4,6,9,19,5,组六
2018153,0,8,3,11,8,组六
2018154,0,3,1,4,3,组六
2018155,1,6,0,7,6,组六
2018156,3,2,2,7,1,组三
2018157,2,0,9,11,9,组六
2018158,3,0,0,3,3,组三
2018159,2,9,4,15,7,组六
2018160,1,0,8,9,8,组六
2018161,4,7,3,14,4,组六
2018162,2,6,0,8,6,组六
2018163,5,7,0,12,7,组六
2018164,6,1,0,7,6,组六
2018165,3,0,2,5,3,组六
2018166,0,6,1,7,6,组六
2018167,1,3,2,6,2,组六
2018168,2,7,5,14,5,组六
2018169,7,1,6,14,6,组六
2018170,1,2,7,10,6,组六
2018171,2,9,7,18,7,组六
2018172,2,4,7,13,5,组六
2018173,2,4,2,8,2,组三
2018174,0,1,9,10,9,组六
2018175,6,1,2,9,5,组六
2018176,2,0,7,9,7,组六
2018177,2,2,2,6,0,豹子
2018178,5,2,8,15,6,组六
2018179,7,1,3,11,6,组六
2018180,4,3,3,10,1,组三
2018181,5,7,3,15,4,组六
2018182,4,0,0,4,4,组三
2018183,8,4,4,16,4,组三
2018184,2,6,1,9,5,组六
2018185,6,9,6,21,3,组三
2018186,3,5,0,8,5,组六
2018187,5,0,7,12,7,组六
2018188,0,6,8,14,8,组六
2018189,2,6,9,17,7,组六
2018190,0,3,1,4,3,组六
2018191,3,4,0,7,4,组六
2018192,9,3,9,21,6,组三
2018193,3,8,2,13,6,组六
2018194,6,0,5,11,6,组六
2018195,4,8,4,16,4,组三
2018196,3,3,2,8,1,组三
2018197,1,3,3,7,2,组三
2018198,8,9,3,20,6,组六
2018199,4,4,2,10,2,组三
2018200,5,9,8,22,4,组六
2018201,6,2,9,17,7,组六
2018202,2,2,4,8,2,组三
2018203,2,1,6,9,5,组六
2018204,7,1,3,11,6,组六
2018205,2,9,8,19,7,组六
2018206,2,6,7,15,5,组六
2018207,0,0,6,6,6,组三
2018208,1,7,5,13,6,组六
2018209,1,0,0,1,1,组三
2018210,9,5,6,20,4,组六
2018211,8,9,3,20,6,组六
2018212,5,1,5,11,4,组三
2018213,3,5,5,13,2,组三
2018214,8,1,7,16,7,组六
2018215,9,3,9,21,6,组三
2018216,8,9,0,17,9,组六
2018217,8,5,6,19,3,组六
2018218,8,7,7,22,1,组三
2018219,8,7,1,16,7,组六
2018220,2,0,8,10,8,组六
2018221,5,9,8,22,4,组六
2018222,3,2,3,8,1,组三
2018223,1,9,7,17,8,组六
2018224,7,9,1,17,8,组六
2018225,6,4,8,18,4,组六
2018226,9,2,9,20,7,组三
2018227,0,8,8,16,8,组三
2018228,8,2,9,19,7,组六
2018229,4,4,3,11,1,组三
2018230,7,6,4,17,3,组六
2018231,5,1,6,12,5,组六
2018232,5,3,1,9,4,组六
2018233,1,1,1,3,0,豹子
2018234,5,0,5,10,5,组三
2018235,5,8,4,17,4,组六
2018236,7,0,3,10,7,组六
2018237,1,5,7,13,6,组六
2018238,3,9,2,14,7,组六
2018239,8,3,7,18,5,组六
2018240,4,9,2,15,7,组六
2018241,1,7,0,8,7,组六
2018242,0,9,7,16,9,组六
2018243,7,9,0,16,9,组六
2018244,6,4,9,19,5,组六
2018245,0,5,1,6,5,组六
2018246,9,1,6,16,8,组六
2018247,3,0,3,6,3,组三
2018248,9,3,9,21,6,组三
2018249,2,8,9,19,7,组六
2018250,9,1,7,17,8,组六
2018251,0,3,0,3,3,组三
2018252,5,7,8,20,3,组六
2018253,8,5,2,15,6,组六
2018254,0,2,1,3,2,组六
2018255,7,1,0,8,7,组六
2018256,1,4,7,12,6,组六
2018257,6,0,3,9,6,组六
2018258,0,4,5,9,5,组六
2018259,1,4,9,14,8,组六
2018260,6,6,4,16,2,组三
2018261,3,5,2,10,3,组六
2018262,3,6,7,16,4,组六
2018263,4,5,2,11,3,组六
2018264,1,9,0,10,9,组六
2018265,1,8,0,9,8,组六
2018266,6,9,7,22,3,组六
2018267,1,0,5,6,5,组六
2018268,1,8,7,16,7,组六
2018269,4,2,6,12,4,组六
2018270,9,5,9,23,4,组三
2018271,7,7,5,19,2,组三
2018272,0,7,8,15,8,组六
2018273,6,2,4,12,4,组六
2018274,6,5,6,17,1,组三
2018275,3,9,3,15,6,组三
2018276,4,1,8,13,7,组六
2018277,0,2,5,7,5,组六
2018278,8,1,2,11,7,组六
2018279,6,4,5,15,2,组六
2018280,9,5,1,15,8,组六
2018281,1,0,6,7,6,组六
2018282,7,8,0,15,8,组六
2018283,8,9,9,26,1,组三
2018284,8,5,8,21,3,组三
2018285,0,8,0,8,8,组三
2018286,9,3,1,13,8,组六
2018287,0,5,1,6,5,组六
2018288,2,7,4,13,5,组六
2018289,9,1,3,13,8,组六
2018290,5,3,5,13,2,组三
2018291,6,3,9,18,6,组六
2018292,4,5,9,18,5,组六
2018293,1,5,1,7,4,组三
2018294,8,3,2,13,6,组六
2018295,1,6,8,15,7,组六
2018296,0,3,0,3,3,组三
2018297,4,6,1,11,5,组六
2018298,2,5,3,10,3,组六
2018299,4,8,9,21,5,组六
2018300,0,9,4,13,9,组六
2018301,9,0,1,10,9,组六
2018302,1,9,9,19,8,组三
2018303,6,0,8,14,8,组六
2018304,0,2,0,2,2,组三
2018305,1,9,0,10,9,组六
2018306,0,0,0,0,0,豹子
2018307,6,4,8,18,4,组六
2018308,4,1,2,7,3,组六
2018309,7,4,3,14,4,组六
2018310,3,6,7,16,4,组六
2018311,8,6,4,18,4,组六
2018312,1,1,5,7,4,组三
2018313,3,8,3,14,5,组三
2018314,8,6,7,21,2,组六
2018315,7,7,3,17,4,组三
2018316,7,3,1,11,6,组六
2018317,2,9,9,20,7,组三
2018318,3,4,6,13,3,组六
2018319,4,0,8,12,8,组六
2018320,3,2,9,14,7,组六
2018321,8,2,9,19,7,组六
2018322,4,3,4,11,1,组三
2018323,2,6,5,13,4,组六
2018324,0,3,4,7,4,组六
2018325,6,4,4,14,2,组三
2018326,5,3,1,9,4,组六
2018327,0,6,8,14,8,组六
2018328,6,2,9,17,7,组六
2018329,6,0,1,7,6,组六
2018330,2,3,6,11,4,组六
2018331,4,5,8,17,4,组六
2018332,9,6,5,20,4,组六
2018333,8,3,6,17,5,组六
2018334,4,5,4,13,1,组三
2018335,3,5,9,17,6,组六
2018336,2,1,0,3,2,组六
2018337,5,5,8,18,3,组三
2018338,5,7,5,17,2,组三
2018339,8,4,1,13,7,组六
2018340,6,9,5,20,4,组六
2018341,0,3,0,3,3,组三
2018342,0,7,8,15,8,组六
2018343,9,7,4,20,5,组六
2018344,8,8,7,23,1,组三
2018345,4,7,8,19,4,组六
2018346,5,9,6,20,4,组六
2018347,4,7,1,12,6,组六
2018348,1,4,4,9,3,组三
2018349,4,9,4,17,5,组三
2018350,8,9,2,19,7,组六
2018351,3,1,8,12,7,组六
2018352,0,6,8,14,8,组六
2018353,6,9,1,16,8,组六
2018354,4,6,9,19,5,组六
2018355,3,7,8,18,5,组六
2018356,1,8,8,17,7,组三
2018357,9,2,2,13,7,组三
2018358,3,2,9,14,7,组六
2019001,3,2,2,7,1,组三
2019002,7,5,4,16,3,组六
2019003,5,4,2,11,3,组六
2019004,2,4,1,7,3,组六
2019005,0,6,2,8,6,组六
2019006,1,4,8,13,7,组六
2019007,7,5,1,13,6,组六
2019008,9,8,7,24,2,组六
2019009,6,6,8,20,2,组三
2019010,4,2,5,11,3,组六
2019011,4,9,2,15,7,组六
2019012,5,4,1,10,4,组六
2019013,2,2,3,7,1,组三
2019014,0,2,3,5,3,组六
2019015,4,2,4,10,2,组三
2019016,5,9,1,15,8,组六
2019017,1,4,7,12,6,组六
2019018,1,7,0,8,7,组六
2019019,9,9,9,27,0,豹子
2019020,8,2,1,11,7,组六
2019021,6,6,2,14,4,组三
2019022,0,7,4,11,7,组六
2019023,6,6,1,13,5,组三
2019024,5,8,8,21,3,组三
2019025,1,6,2,9,5,组六
2019026,1,8,5,14,7,组六
2019027,6,1,3,10,5,组六
2019028,5,0,1,6,5,组六
2019029,2,5,3,10,3,组六
2019030,8,3,8,19,5,组三
2019031,7,1,2,10,6,组六
2019032,8,4,8,20,4,组三
2019033,3,4,2,9,2,组六
2019034,8,0,8,16,8,组三
2019035,5,7,5,17,2,组三
2019036,5,0,7,12,7,组六
2019037,6,9,9,24,3,组三
2019038,0,4,8,12,8,组六
2019039,0,6,6,12,6,组三
2019040,3,0,1,4,3,组六
2019041,1,3,0,4,3,组六
2019042,3,2,8,13,6,组六
2019043,6,0,3,9,6,组六
2019044,1,0,5,6,5,组六
2019045,3,7,7,17,4,组三
2019046,2,3,1,6,2,组六
2019047,3,6,3,12,3,组三
2019048,1,6,1,8,5,组三
2019049,6,3,2,11,4,组六
2019050,8,1,1,10,7,组三
2019051,3,3,7,13,4,组三
2019052,5,7,7,19,2,组三
2019053,3,6,4,13,3,组六
2019054,3,7,4,14,4,组六
2019055,1,8,2,11,7,组六
2019056,2,5,2,9,3,组三
2019057,8,6,8,22,2,组三
2019058,4,1,7,12,6,组六
2019059,1,0,4,5,4,组六
2019060,2,3,9,14,7,组六
2019061,2,8,8,18,6,组三
2019062,8,4,8,20,4,组三
2019063,2,1,1,4,1,组三
2019064,7,5,2,14,5,组六
2019065,4,3,2,9,2,组六
2019066,2,5,7,14,5,组六
2019067,5,7,9,21,4,组六
2019068,5,5,0,10,5,组三
2019069,7,9,3,19,6,组六
2019070,7,5,5,17,2,组三
2019071,2,0,5,7,5,组六
2019072,9,2,1,12,8,组六
2019073,7,0,9,16,9,组六
2019074,8,4,2,14,6,组六
2019075,4,2,9,15,7,组六
2019076,2,1,4,7,3,组六
2019077,5,1,4,10,4,组六
2019078,2,3,9,14,7,组六
2019079,0,8,7,15,8,组六
2019080,3,1,6,10,5,组六
2019081,9,5,4,18,5,组六
2019082,5,9,5,19,4,组三
2019083,0,5,8,13,8,组六
2019084,3,0,2,5,3,组六
2019085,6,1,2,9,5,组六
2019086,3,4,9,16,6,组六
2019087,0,5,8,13,8,组六
2019088,3,8,1,12,7,组六
2019089,3,8,2,13,6,组六
2019090,7,8,5,20,3,组六
2019091,0,3,5,8,5,组六
2019092,5,1,2,8,4,组六
2019093,5,2,5,12,3,组三
2019094,0,8,8,16,8,组三
2019095,1,1,4,6,3,组三
2019096,9,1,2,12,8,组六
2019097,0,7,1,8,7,组六
2019098,5,4,9,18,5,组六
2019099,4,6,1,11,5,组六
2019100,3,8,8,19,5,组三
2019101,5,6,1,12,5,组六
2019102,0,5,6,11,6,组六
2019103,3,4,5,12,2,组六
2019104,4,6,1,11,5,组六
2019105,4,5,8,17,4,组六
2019106,3,8,4,15,5,组六
2019107,2,1,4,7,3,组六
2019108,3,0,9,12,9,组六
2019109,9,8,3,20,6,组六
2019110,3,0,3,6,3,组三
2019111,4,8,6,18,4,组六
2019112,5,4,5,14,1,组三
2019113,4,7,2,13,5,组六
2019114,9,4,9,22,5,组三
2019115,0,0,8,8,8,组三
2019116,8,2,4,14,6,组六
2019117,3,5,8,16,5,组六
2019118,6,2,0,8,6,组六
2019119,2,1,1,4,1,组三
2019120,9,1,1,11,8,组三
2019121,8,8,2,18,6,组三
2019122,6,9,2,17,7,组六
2019123,4,7,1,12,6,组六
2019124,2,7,0,9,7,组六
2019125,4,8,5,17,4,组六
2019126,1,8,9,18,8,组六
2019127,2,8,0,10,8,组六
2019128,0,6,4,10,6,组六
2019129,5,4,0,9,5,组六
2019130,7,2,5,14,5,组六
2019131,6,2,7,15,5,组六
2019132,5,9,3,17,6,组六
2019133,1,9,7,17,8,组六
2019134,4,1,9,14,8,组六
2019135,0,9,4,13,9,组六
2019136,9,3,9,21,6,组三
2019137,7,7,6,20,1,组三
2019138,0,0,7,7,7,组三
2019139,4,0,6,10,6,组六
2019140,1,5,4,10,4,组六
2019141,0,0,4,4,4,组三
2019142,0,8,3,11,8,组六
2019143,5,8,1,14,7,组六
2019144,4,8,9,21,5,组六
2019145,0,8,8,16,8,组三
2019146,3,7,4,14,4,组六
2019147,5,3,4,12,2,组六
2019148,1,9,1,11,8,组三
2019149,8,8,0,16,8,组三
2019150,9,6,6,21,3,组三
2019151,5,7,5,17,2,组三
2019152,2,8,5,15,6,组六
2019153,0,6,0,6,6,组三
2019154,3,7,8,18,5,组六
2019155,0,8,1,9,8,组六
2019156,6,5,9,20,4,组六
2019157,3,1,2,6,2,组六
2019158,7,2,1,10,6,组六
2019159,1,9,6,16,8,组六
2019160,4,6,5,15,2,组六
2019161,9,9,7,25,2,组三
2019162,6,1,0,7,6,组六
2019163,4,9,3,16,6,组六
2019164,7,9,7,23,2,组三
2019165,1,1,2,4,1,组三
2019166,8,6,5,19,3,组六
2019167,3,0,7,10,7,组六
2019168,7,0,3,10,7,组六
2019169,0,4,1,5,4,组六
2019170,3,6,4,13,3,组六
2019171,4,4,3,11,1,组三
2019172,7,5,2,14,5,组六
2019173,8,8,4,20,4,组三
2019174,3,9,9,21,6,组三
2019175,3,8,9,20,6,组六
2019176,0,9,6,15,9,组六
2019177,2,3,2,7,1,组三
2019178,7,7,4,18,3,组三
2019179,7,6,1,14,6,组六
2019180,2,4,8,14,6,组六
2019181,3,0,6,9,6,组六
2019182,7,6,1,14,6,组六
2019183,8,3,2,13,6,组六
2019184,4,4,9,17,5,组三
2019185,4,3,6,13,3,组六
2019186,5,4,7,16,3,组六
2019187,8,9,9,26,1,组三
2019188,3,1,6,10,5,组六
2019189,8,9,0,17,9,组六
2019190,1,7,0,8,7,组六
2019191,2,5,0,7,5,组六
2019192,7,2,9,18,7,组六
2019193,6,5,2,13,4,组六
2019194,3,1,8,12,7,组六
2019195,6,8,9,23,3,组六
2019196,6,4,5,15,2,组六
2019197,6,2,2,10,4,组三
2019198,2,5,7,14,5,组六
2019199,4,7,6,17,3,组六
2019200,4,7,1,12,6,组六
2019201,2,3,2,7,1,组三
2019202,8,2,3,13,6,组六
2019203,1,0,3,4,3,组六
2019204,5,6,2,13,4,组六
2019205,1,8,7,16,7,组六
2019206,9,1,7,17,8,组六
2019207,1,1,7,9,6,组三
2019208,8,5,7,20,3,组六
2019209,8,6,5,19,3,组六
2019210,7,7,3,17,4,组三
2019211,5,9,0,14,9,组六
2019212,7,7,2,16,5,组三
2019213,7,2,8,17,6,组六
2019214,9,2,1,12,8,组六
2019215,8,7,6,21,2,组六
2019216,6,5,8,19,3,组六
2019217,1,2,3,6,2,组六
2019218,6,4,9,19,5,组六
2019219,3,8,2,13,6,组六
2019220,3,2,9,14,7,组六
2019221,7,9,6,22,3,组六
2019222,9,0,9,18,9,组三
2019223,5,3,4,12,2,组六
2019224,0,9,3,12,9,组六
2019225,3,9,1,13,8,组六
2019226,3,9,6,18,6,组六
2019227,8,2,3,13,6,组六
2019228,9,7,8,24,2,组六
2019229,9,4,8,21,5,组六
2019230,6,3,0,9,6,组六
2019231,9,3,5,17,6,组六
2019232,7,7,2,16,5,组三
2019233,5,3,1,9,4,组六
2019234,2,4,5,11,3,组六
2019235,4,2,2,8,2,组三
2019236,0,2,1,3,2,组六
2019237,8,0,8,16,8,组三
2019238,4,1,0,5,4,组六
2019239,4,9,1,14,8,组六
2019240,8,9,4,21,5,组六
2019241,3,8,5,16,5,组六
2019242,8,9,2,19,7,组六
2019243,5,1,1,7,4,组三
2019244,0,9,0,9,9,组三
2019245,5,9,5,19,4,组三
2019246,4,2,7,13,5,组六
2019247,4,8,9,21,5,组六
2019248,3,1,1,5,2,组三
2019249,6,2,9,17,7,组六
2019250,1,7,1,9,6,组三
2019251,2,7,2,11,5,组三
2019252,4,1,6,11,5,组六
2019253,6,3,9,18,6,组六
2019254,6,1,8,15,7,组六
2019255,2,7,2,11,5,组三
2019256,4,7,4,15,3,组三
2019257,8,7,1,16,7,组六
2019258,5,1,1,7,4,组三
2019259,4,3,2,9,2,组六
2019260,1,6,2,9,5,组六
2019261,8,6,5,19,3,组六
2019262,7,8,5,20,3,组六
2019263,9,8,4,21,5,组六
2019264,6,6,9,21,3,组三
2019265,5,9,0,14,9,组六
2019266,4,6,1,11,5,组六
2019267,0,3,5,8,5,组六
2019268,0,8,1,9,8,组六
2019269,8,5,4,17,4,组六
2019270,6,0,1,7,6,组六
2019271,9,5,1,15,8,组六
2019272,0,1,4,5,4,组六
2019273,8,2,2,12,6,组三
2019274,1,0,2,3,2,组六
2019275,2,8,7,17,6,组六
2019276,8,1,8,17,7,组三
2019277,7,3,7,17,4,组三
2019278,1,9,4,14,8,组六
2019279,1,7,7,15,6,组三
2019280,2,9,4,15,7,组六
2019281,0,0,5,5,5,组三
2019282,6,2,6,14,4,组三
2019283,0,4,9,13,9,组六
2019284,9,9,2,20,7,组三
2019285,0,7,1,8,7,组六
2019286,7,7,4,18,3,组三
2019287,3,3,7,13,4,组三
2019288,7,8,9,24,2,组六
2019289,2,4,9,15,7,组六
2019290,4,8,5,17,4,组六
2019291,6,7,6,19,1,组三
2019292,4,8,6,18,4,组六
2019293,5,9,9,23,4,组三
2019294,7,5,8,20,3,组六
2019295,3,3,5,11,2,组三
2019296,8,7,0,15,8,组六
2019297,5,2,5,12,3,组三
2019298,5,5,5,15,0,豹子
2019299,5,7,8,20,3,组六
2019300,5,3,7,15,4,组六
2019301,3,7,9,19,6,组六
2019302,7,4,4,15,3,组三
2019303,6,6,9,21,3,组三
2019304,6,6,3,15,3,组三
2019305,4,8,2,14,6,组六
2019306,6,4,7,17,3,组六
2019307,0,2,7,9,7,组六
2019308,6,7,5,18,2,组六
2019309,3,5,4,12,2,组六
2019310,7,5,4,16,3,组六
2019311,1,1,4,6,3,组三
2019312,5,7,6,18,2,组六
2019313,2,4,1,7,3,组六
2019314,2,0,0,2,2,组三
2019315,4,5,1,10,4,组六
2019316,4,8,1,13,7,组六
2019317,4,2,3,9,2,组六
2019318,3,1,9,13,8,组六
2019319,3,3,1,7,2,组三
2019320,7,8,7,22,1,组三
2019321,5,9,3,17,6,组六
2019322,9,7,2,18,7,组六
2019323,8,3,0,11,8,组六
2019324,3,7,3,13,4,组三
2019325,7,4,4,15,3,组三
2019326,2,0,9,11,9,组六
2019327,7,7,0,14,7,组三
2019328,5,9,6,20,4,组六
2019329,4,1,2,7,3,组六
2019330,3,9,7,19,6,组六
2019331,8,6,0,14,8,组六
2019332,2,5,4,11,3,组六
2019333,3,8,3,14,5,组三
2019334,9,7,2,18,7,组六
2019335,3,6,9,18,6,组六
2019336,2,3,4,9,2,组六
2019337,4,0,7,11,7,组六
2019338,5,4,7,16,3,组六
2019339,9,0,1,10,9,组六
2019340,3,8,3,14,5,组三
2019341,0,3,0,3,3,组三
2019342,1,7,8,16,7,组六
2019343,9,5,2,16,7,组六
2019344,0,8,7,15,8,组六
2019345,8,7,4,19,4,组六
2019346,5,8,9,22,4,组六
2019347,5,4,9,18,5,组六
2019348,0,5,5,10,5,组三
2019349,3,3,8,14,5,组三
2019350,8,1,8,17,7,组三
2019351,9,7,7,23,2,组三
2020001,2,0,2,4,2,组三
2020002,1,6,1,8,5,组三
2020003,8,9,3,20,6,组六
2020004,4,9,8,21,5,组六
2020005,5,6,9,20,4,组六
2020006,0,8,3,11,8,组六
2020007,3,0,9,12,9,组六
2020008,1,8,8,17,7,组三
2020009,2,0,8,10,8,组六
2020010,0,1,1,2,1,组三
2020011,4,5,9,18,5,组六
2020012,3,1,3,7,2,组三
2020013,0,8,1,9,8,组六
2020014,1,6,1,8,5,组三
2020015,3,2,2,7,1,组三
2020016,4,0,2,6,4,组六
2020017,7,2,8,17,6,组六
2020018,5,8,5,18,3,组三
2020019,9,7,3,19,6,组六
2020020,1,6,6,13,5,组三
2020021,9,6,4,19,5,组六
2020022,6,3,4,13,3,组六
2020023,0,6,1,7,6,组六
2020024,6,1,4,11,5,组六
2020025,4,2,4,10,2,组三
2020026,7,0,5,12,7,组六
2020027,2,3,9,14,7,组六
2020028,5,1,3,9,4,组六
